"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Togaram1",2.19926021006627e-25,0.161320751208216,0.478,0.383,4.56412471395053e-21
"Stk38",2.65018777983662e-25,0.174906074669593,0.44,0.35,5.49993469949494e-21
"Tmem175",3.13206354148595e-25,0.147257106245702,0.52,0.424,6.4999714676458e-21
"Prnp",3.17538729523245e-25,0.174659423508813,0.329,0.252,6.58988125379589e-21
"Usp40",3.31836922628019e-25,0.154377603192104,0.549,0.454,6.88661165529928e-21
"Atg4c",3.81006971395539e-25,0.226965651250513,0.275,0.208,7.90703767737162e-21
"Fsd1l",3.85622485449096e-25,0.204177066011753,0.282,0.212,8.00282344052509e-21
"Mef2c",4.10067743241954e-25,0.20296453611011,0.447,0.363,8.51013587550028e-21
"Clk1",4.22473339929229e-25,0.161606287391951,0.528,0.428,8.76758922355129e-21
"Txndc11",4.39749677833863e-25,0.217581450256575,0.278,0.211,9.12612506408616e-21
"Leng9",4.71019089281612e-25,0.204250826148565,0.255,0.189,9.7750591598613e-21
"Mark3",4.72811553259801e-25,0.140718606001085,0.607,0.504,9.81225816480064e-21
"Pdzd4",4.74587020293097e-25,0.191437001854544,0.302,0.231,9.84910443214263e-21
"Nbr1",4.85805884017811e-25,0.163372807186105,0.395,0.311,1.00819295110216e-20
"Eps15l1",5.00263389225806e-25,0.158316474402813,0.433,0.346,1.03819661166032e-20
"Smarcc2",5.11624736554522e-25,0.178537333047007,0.382,0.302,1.0617748157716e-20
"LOC100294508",5.19748329446332e-25,0.203039075557507,0.292,0.221,1.07863370809997e-20
"Kdm1a",5.26272733153609e-25,0.166459421025959,0.381,0.3,1.09217380311368e-20
"Klhdc10",5.26915376741722e-25,0.160001849844293,0.593,0.493,1.0935074813521e-20
"Vps54",5.59714554770124e-25,0.153842701696012,0.413,0.328,1.16157561551444e-20
"Brd9",5.62300621362133e-25,0.176325480176489,0.33,0.254,1.16694247951283e-20
"Ppp2r3a",5.83813135927301e-25,0.139587433543847,0.426,0.34,1.21158740098993e-20
"Spast",6.02389376532599e-25,0.189052106148075,0.321,0.247,1.2501386731181e-20
"Rttn",6.29758179522909e-25,0.224070498962453,0.261,0.196,1.30693714996389e-20
"Slain2",6.50350077347233e-25,0.198265397672786,0.308,0.237,1.34967151551871e-20
"C4h2orf81",6.512956250213e-25,0.124909460221078,0.306,0.232,1.3516338106067e-20
"Bsg",6.75775912702497e-25,0.154969410563386,0.273,0.203,1.40243775163149e-20
"LOC102547183",7.02957046192197e-25,-0.163752936216651,0.853,0.838,1.45884675796267e-20
"Trpm7",7.13145673164886e-25,0.151712667639545,0.711,0.612,1.47999121551909e-20
"Synrg",7.83830470268215e-25,0.167983609977013,0.303,0.23,1.62668337494763e-20
"P4htm",1.00503934575955e-24,0.186322086124806,0.283,0.214,2.08575815425479e-20
"Kremen1",1.02116488027249e-24,-0.638065018214575,0.218,0.263,2.11922347602951e-20
"Cnot10",1.04360779016725e-24,0.152133089955713,0.488,0.395,2.16579924693409e-20
"Tmem260",1.05009180607791e-24,0.156200698853298,0.425,0.339,2.17925552515348e-20
"Nfrkb",1.06138481273468e-24,0.186983162433925,0.305,0.234,2.20269190186829e-20
"Arhgap44",1.06216363540983e-24,0.118090938122627,0.538,0.43,2.20430819256603e-20
"Ints8",1.08115396355206e-24,0.180745444863707,0.323,0.25,2.24371882055959e-20
"Epha3",1.14764706207297e-24,0.408646157538235,0.383,0.311,2.38171194792004e-20
"Wasf3",1.34912806103043e-24,0.208403861461919,0.318,0.245,2.79984546505645e-20
"Dennd5a",1.37933700500814e-24,0.215746126634495,0.305,0.235,2.8625380864934e-20
"Zswim5",1.43064543953228e-24,-0.29536942163028,0.63,0.637,2.96901848066135e-20
"Zfp322a",1.4672872906633e-24,0.194297792119557,0.275,0.207,3.04506131431354e-20
"Tulp4",1.9231651793664e-24,0.176254730143552,0.549,0.453,3.9911446967391e-20
"Gda",2.02352038918473e-24,0.222704932122546,0.346,0.273,4.19941186367506e-20
"Cit",2.09325478823234e-24,0.141635536555239,0.511,0.418,4.34413166201857e-20
"Cep120",2.19072979225074e-24,0.179769346371106,0.299,0.229,4.54642153785797e-20
"Phaf1",2.41742321931486e-24,0.205534101809734,0.253,0.19,5.01687840704413e-20
"Spred2",2.44541896928777e-24,0.158520001188948,0.443,0.357,5.07497798696292e-20
"Wnk2",2.59767657674943e-24,0.155293233093788,0.442,0.353,5.3909581997281e-20
"Gfpt1",2.68663731708923e-24,0.211149869852189,0.3,0.231,5.57557842415528e-20
"Sytl5",2.6886640551676e-24,0.154991278094788,0.324,0.247,5.57978451368933e-20
"Pdss2",2.69906057316912e-24,0.184098687291033,0.34,0.266,5.60136040749788e-20
"Kcnk2",2.73128215483607e-24,-0.308778409119461,0.557,0.582,5.66822985593129e-20
"Gad1",3.32792969050637e-24,0.115760208347767,0.59,0.484,6.90645248670787e-20
"Hfm1",3.33182716822635e-24,0.164125756396055,0.452,0.365,6.91454092222015e-20
"Morc2",3.9925223579385e-24,0.182507276265223,0.271,0.205,8.28568164942976e-20
"Slc2a13",4.11073718529185e-24,-0.29557990069803,0.656,0.66,8.53101288063618e-20
"Ccdc30",4.36490851303759e-24,0.143081804867693,0.662,0.556,9.05849463710691e-20
"Upf2",4.61516702589926e-24,0.146763489452547,0.445,0.357,9.57785612884874e-20
"Map4k5",4.79166572014918e-24,0.149237959731167,0.549,0.453,9.94414386902559e-20
"Nbeal1",4.80811895448982e-24,0.156671391701185,0.554,0.459,9.97828926625272e-20
"Abcc5",5.09846656102182e-24,0.144980342304918,0.636,0.534,1.05808476540886e-19
"Golga5",5.37701054730601e-24,0.208814246386921,0.254,0.191,1.11589099888242e-19
"Gfm2",5.59164509246503e-24,0.176967439823099,0.283,0.215,1.16043410603927e-19
"Gabrb3",6.01955593686029e-24,-0.12683151302872,0.952,0.94,1.24923844357662e-19
"Dnajc6",6.22878938788489e-24,0.147198996255603,0.606,0.503,1.29266066166775e-19
"Ctr9",6.91024432676898e-24,0.212428201997997,0.259,0.195,1.43408300513437e-19
"Gria4",7.58931763930113e-24,-0.1933545281183,0.895,0.886,1.57501108968416e-19
"Setd7",7.81620824320195e-24,0.174718291523342,0.386,0.306,1.6220976967117e-19
"Sfswap",7.89008361211359e-24,0.166943966598909,0.434,0.349,1.63742905202193e-19
"Pcdh7",7.89422084529938e-24,0.218431011135928,0.698,0.629,1.63828765202498e-19
"Nsmaf",8.19757589094969e-24,0.235350675315606,0.253,0.191,1.70124292464879e-19
"Acad8",8.2472131926324e-24,0.194441189712944,0.255,0.19,1.711544153867e-19
"Phf8",9.12265305418359e-24,0.178094538755595,0.35,0.273,1.89322418833472e-19
"Slc25a40",9.17422542467013e-24,0.162557930254874,0.286,0.218,1.90392700238179e-19
"Rufy2",9.51024938641657e-24,0.151654971206709,0.641,0.54,1.97366205516303e-19
"Rfx1",1.03852065354243e-23,0.17664944385009,0.255,0.19,2.15524191229661e-19
"Fez1",1.09489291251789e-23,0.189487506655606,0.337,0.263,2.27223126134838e-19
"Phkg2",1.13968763699389e-23,0.147608951903774,0.301,0.23,2.36519375305342e-19
"Rubcn",1.27164423478262e-23,0.210487417864082,0.266,0.202,2.63904328044438e-19
"Supt6h",1.28995766260088e-23,0.129471227491548,0.439,0.347,2.67704913719561e-19
"Cbx3",1.34983321424557e-23,0.114986890177546,0.436,0.345,2.80130886952384e-19
"Ppa1",1.54918454808503e-23,0.202159592354421,0.275,0.21,3.21502269264087e-19
"Tcaim",1.58425284757041e-23,0.152698650450108,0.304,0.232,3.28779993456286e-19
"Tut7",1.59559810384862e-23,0.181545868514899,0.326,0.253,3.31134474491704e-19
"Paip2",1.60416779297505e-23,0.176766954815057,0.292,0.223,3.32912942076111e-19
"Gapvd1",1.69546084285153e-23,0.146762425663699,0.486,0.394,3.51858988716977e-19
"Tarbp1",1.77602021540468e-23,0.200656637377937,0.251,0.189,3.68577475302933e-19
"Cers2",1.84169029843758e-23,0.113326934368302,0.386,0.301,3.82205987634751e-19
"Ankle2",1.8515497047093e-23,0.137032298536885,0.335,0.259,3.84252110218321e-19
"Arfgef2",1.87908183254329e-23,0.184661035307806,0.281,0.214,3.89965852707709e-19
"Tnks",1.92473730597686e-23,0.136839866557011,0.666,0.563,3.99440733109378e-19
"Tm2d1",1.93486228739297e-23,0.194365646487636,0.254,0.191,4.01541970502664e-19
"Cyb5r4",1.98532191623588e-23,0.188756122453991,0.283,0.216,4.12013857276432e-19
"Ptpra",2.01936342934582e-23,0.152531169969619,0.516,0.422,4.19078492492138e-19
"Cep295",2.05582113309866e-23,0.162505767836574,0.438,0.35,4.26644559751966e-19
"Snx29",2.12149375360219e-23,0.174414449480724,0.36,0.284,4.40273598685062e-19
"Ncoa2",2.18304875542282e-23,0.154855891833829,0.589,0.494,4.53048108212899e-19
"Sfmbt1",2.33128001456702e-23,0.149762052536215,0.477,0.388,4.83810541423093e-19
"Rabl6",2.63993398851069e-23,0.138522646002111,0.354,0.275,5.47865500635624e-19
"Sorcs1",2.67050344624795e-23,-0.195122001492543,0.855,0.851,5.54209580199837e-19
"Ano4",2.86749351689655e-23,0.218090691287715,0.415,0.34,5.95090929561541e-19
"Adgrv1",2.99506999085902e-23,0.180255703730593,0.294,0.226,6.21566875202971e-19
"Wdr36",3.13219971909473e-23,0.164649614353764,0.376,0.296,6.50025407703729e-19
"Fgf13",3.21442463199847e-23,0.272300629980786,0.46,0.383,6.67089543878642e-19
"Knop1",3.31455903892668e-23,0.15161305372235,0.289,0.22,6.87870437348454e-19
"Zfp532",3.39952037874339e-23,0.149190180921701,0.46,0.372,7.05502464200615e-19
"Nup214",3.57863923114197e-23,0.161379884126715,0.366,0.287,7.42674999638893e-19
"Gmeb1",3.68556104604565e-23,0.19657152548346,0.267,0.202,7.64864483885853e-19
"Ptprs",3.83297425969096e-23,0.155253576427057,0.521,0.425,7.95457148113665e-19
"Ist1",4.39828429601615e-23,0.146527350635786,0.317,0.245,9.12775939952232e-19
"ENSRNOG00000070379",5.96577616435594e-23,-0.268237411981435,0.739,0.738,1.23807752738879e-18
"Wdfy3",6.45861380126625e-23,0.166062799518903,0.568,0.468,1.34035612217678e-18
"Wwp1",7.43404049556861e-23,0.159133418264116,0.432,0.345,1.54278642404535e-18
"Sos1",7.51831399415281e-23,0.156613374570319,0.372,0.293,1.56027570320653e-18
"Rnf214",7.53824539916619e-23,0.188250089130308,0.255,0.193,1.56441206768896e-18
"LOC100912041",7.6796704717586e-23,0.177107286502829,0.264,0.2,1.59376201300406e-18
"Uba5",7.71513614067377e-23,0.159365842879184,0.265,0.199,1.60112220327403e-18
"Fam171a1",8.46748921838698e-23,0.160662186348311,0.546,0.452,1.75725803749185e-18
"Tra2b",9.34506186471362e-23,0.131906770265542,0.571,0.473,1.93938068878402e-18
"Matcap2",1.03630667194707e-22,0.144226524209622,0.38,0.299,2.15064723629175e-18
"Cul4a",1.16457646986396e-22,0.154415117924441,0.285,0.218,2.41684554790867e-18
"Xrcc5",1.20442513947433e-22,0.180676285204942,0.266,0.202,2.49954349195109e-18
"Ago2",1.23781650305487e-22,0.167740663693602,0.25,0.188,2.56884058878978e-18
"Fto",1.32851522463568e-22,0.145853901450414,0.698,0.602,2.75706764568642e-18
"Klf12",1.35141951081961e-22,0.151032114205593,0.673,0.583,2.80460091080394e-18
"Ptpn9",1.36560830627724e-22,0.171712126421136,0.5,0.411,2.83404691801715e-18
"Cabin1",1.38774716515584e-22,0.191078049146007,0.263,0.2,2.87999169184791e-18
"Vstm2a",1.3978842915376e-22,0.171438336553753,0.355,0.28,2.90102927022797e-18
"Rufy3",1.45607627035372e-22,0.151608080053517,0.58,0.482,3.02179508386507e-18
"AABR07064719.2",1.56713220926132e-22,0.137519131941126,0.49,0.398,3.25226947388002e-18
"Dicer1",1.57719005911092e-22,0.189913921857474,0.281,0.216,3.2731425296729e-18
"Cdin1",1.60563305511058e-22,0.133557053420671,0.39,0.309,3.33217027927099e-18
"Mbnl1",1.61659300235995e-22,0.135040407274774,0.77,0.693,3.3549154577976e-18
"Lars1",1.62140215820432e-22,0.206742499176944,0.276,0.211,3.36489589892143e-18
"Usp36",1.69980154834472e-22,0.170004268461698,0.319,0.248,3.5275981532798e-18
"Alms1",1.82060522008059e-22,0.150894632875753,0.473,0.383,3.77830201323326e-18
"Pogz",2.1406103382579e-22,0.135109683019139,0.402,0.32,4.44240863498662e-18
"Nucb1",2.1799634364686e-22,0.2082966701208,0.25,0.19,4.52407811970329e-18
"Dnajb6",2.19386444646449e-22,0.168729067304579,0.301,0.233,4.55292688574776e-18
"Sqstm1",2.42387386453009e-22,0.130717316863249,0.33,0.256,5.0302654310593e-18
"Adar",2.42401453502416e-22,0.144279553180848,0.476,0.386,5.03055736453564e-18
"Sec61a2",2.46625544270139e-22,0.135023488366909,0.55,0.456,5.11821992023819e-18
"Dcaf5",2.57777821400704e-22,0.154504958406796,0.433,0.349,5.34966312752881e-18
"Svop",2.68861083718038e-22,0.137110072925411,0.413,0.329,5.57967407040045e-18
"Tubgcp5",2.74828299767494e-22,0.151866531503006,0.355,0.28,5.70351170507481e-18
"Kirrel3",3.24653598242509e-22,0.144420998057135,0.898,0.893,6.73753612432679e-18
"Tmem59",3.2761199586453e-22,0.152064488563333,0.401,0.32,6.79893175017659e-18
"Zfp945",3.57562467841052e-22,0.16496415656925,0.294,0.227,7.42049389510535e-18
"Syt11",3.61059378121655e-22,0.150960223989557,0.398,0.317,7.49306527415872e-18
"Hacd3",3.63076545377228e-22,0.174983740650703,0.299,0.231,7.5349275462136e-18
"Ankrd13d",3.74801580382266e-22,0.158922685292296,0.377,0.3,7.77825719767316e-18
"Ankh",3.81613747732935e-22,0.155153969080353,0.458,0.37,7.9196301067016e-18
"Ttc27",4.25667890371154e-22,0.21165655373268,0.266,0.203,8.83388572887256e-18
"Zfp827",4.39205327733603e-22,0.166578303480608,0.384,0.309,9.11482816645546e-18
"Bbs4",4.63495231184979e-22,0.16921833152115,0.306,0.237,9.61891653278186e-18
"Carmil1",4.81565170956801e-22,0.16114192506865,0.417,0.336,9.9939219928665e-18
"Pcgf6",4.89002415488546e-22,0.161310665728743,0.292,0.226,1.01482671286338e-17
"Hmgxb3",5.73587337004646e-22,0.145290430846457,0.349,0.274,1.19036580048574e-17
"Chst1",5.73704589038673e-22,-0.62670117495731,0.239,0.278,1.19060913363196e-17
"Cep350",5.84668974787547e-22,0.1377169114621,0.515,0.422,1.2133635233766e-17
"Hspbp1",6.08895792551398e-22,0.181736057087244,0.296,0.23,1.26364143828192e-17
"Elavl1",6.24565018712931e-22,0.188694058829657,0.283,0.217,1.29615978333495e-17
"Chsy3",6.68320561003317e-22,-0.250638782099581,0.761,0.758,1.38696566025018e-17
"Pcdh17",8.71662568743627e-22,-0.296810557167606,0.489,0.521,1.80896132891365e-17
"Vwa8",8.89086345943823e-22,0.169191543050169,0.445,0.36,1.84512089373722e-17
"Itsn1",8.93596970180264e-22,0.1546929523609,0.463,0.376,1.8544817922151e-17
"Ccdc47",9.6059461853654e-22,0.1312008442498,0.409,0.327,1.99352201184888e-17
"Bcat1",9.8326617503881e-22,0.131430343059648,0.638,0.539,2.04057229305804e-17
"Msl3",9.92920359146823e-22,0.154989071804819,0.278,0.213,2.0606076213374e-17
"Wdfy1",1.09505061212907e-21,0.192940912285335,0.277,0.214,2.27255853535145e-17
"Pitpnm2",1.10878603275027e-21,0.150870230097822,0.464,0.377,2.30106365376664e-17
"LOC102551133",1.13974030841714e-21,0.194899052519759,0.272,0.209,2.36530306205809e-17
"Glmn",1.16733387888089e-21,0.180845456816274,0.298,0.232,2.4225679988415e-17
"Pds5b",1.26377251270961e-21,0.142653162768423,0.373,0.299,2.62270709562626e-17
"Enah",1.29000105685452e-21,0.175387328148192,0.429,0.354,2.67713919329018e-17
"Jak1",1.29249271453823e-21,0.222539000463581,0.252,0.192,2.68231013048119e-17
"L1cam",1.30368547344986e-21,0.152772038418346,0.275,0.21,2.7055384630505e-17
"Npas2",1.31061515176994e-21,-0.258972408767283,0.611,0.625,2.71991962446816e-17
"Elavl3",1.3378522934287e-21,0.180282014176954,0.285,0.221,2.77644486455257e-17
"Pkd2",1.38258072428673e-21,0.178241967488206,0.264,0.202,2.86926977711225e-17
"Lonrf2",1.46233864565967e-21,0.168208207237472,0.37,0.294,3.03479139133751e-17
"Tsen2",1.49812980079148e-21,0.201595312584727,0.253,0.192,3.10906877558255e-17
"Bod1l1",1.52564158065904e-21,0.131657044575217,0.353,0.276,3.1661639723417e-17
"Runx1t1",1.60579124312852e-21,-0.183998140545088,0.74,0.746,3.33249856686462e-17
"Gtf3c3",1.64441051324481e-21,0.173268657729828,0.251,0.19,3.41264513813695e-17
"Tm9sf4",1.67300752792723e-21,0.163191467902957,0.328,0.256,3.47199252270739e-17
"Ncor2",1.82798934841984e-21,0.126745307643404,0.314,0.243,3.79362629477569e-17
"Osbpl9",1.89711038971705e-21,0.143781306481035,0.446,0.36,3.93707319177979e-17
"Ube2j2",1.91311498875857e-21,0.125466728658289,0.308,0.238,3.97028753617066e-17
"Herc4",2.06656940492776e-21,0.13877987808695,0.424,0.341,4.28875148604658e-17
"Ddhd2",2.07320428335856e-21,0.135589684163066,0.478,0.39,4.30252084925402e-17
"Zbtb17",2.10220606905729e-21,0.170887626450382,0.258,0.196,4.3627082551146e-17
"Lsm14a",2.10324175127691e-21,0.117069511178007,0.333,0.259,4.36485760642497e-17
"Vps39",2.25821855428749e-21,0.101453522545971,0.278,0.211,4.68648096571284e-17
"Hmgcll1",2.29865274222917e-21,0.145465155729654,0.455,0.369,4.7703940359482e-17
"Sgcd",2.32631894039516e-21,0.292066416818898,0.306,0.243,4.82780969700208e-17
"Neurl1",2.47933061981218e-21,0.168967761835328,0.382,0.305,5.14535483529622e-17
"Fxr1",2.86523198633689e-21,0.153102985404832,0.518,0.428,5.94621594124494e-17
"Cdkl3",3.00156003116032e-21,0.147858112559811,0.315,0.246,6.229137532667e-17
"Dpp8",3.06902526109973e-21,0.135540261529536,0.429,0.346,6.36914812436027e-17
"Reln",3.59729100157243e-21,-0.530372289445225,0.204,0.25,7.46545801556327e-17
"Kctd8",4.67703472686603e-21,-0.292304475556561,0.645,0.654,9.70625016866508e-17
"Phkb",4.76925787191064e-21,0.138639264675902,0.495,0.406,9.89764086157615e-17
"Calm2",4.86392151987903e-21,-0.505348830770898,0.349,0.378,1.00940963302049e-16
"Pik3r1",4.96592469687996e-21,0.204457570542221,0.303,0.238,1.0305783523435e-16
"Tcp11l1",5.27356507753441e-21,0.185300764647992,0.275,0.213,1.09442296054072e-16
"Arfgef1",5.95540996867226e-21,0.146027039169037,0.547,0.452,1.23592623079855e-16
"Atxn7l3b",6.27184550855612e-21,0.136429473736299,0.25,0.189,1.30159609839065e-16
"Trip11",6.28632475981292e-21,0.17971800627977,0.299,0.234,1.30460097740398e-16
"Asb3",6.7178090641882e-21,0.146338111118242,0.457,0.373,1.39414691509098e-16
"Evl",6.88942101608298e-21,0.132036718890576,0.434,0.347,1.4297615434677e-16
"Sez6",6.88991431897727e-21,-0.264565283287323,0.607,0.618,1.42986391861735e-16
"Tnip2",7.09468033095711e-21,0.1398914707914,0.284,0.218,1.47235900908353e-16
"Paxbp1",7.21680141712322e-21,0.119095033656491,0.438,0.351,1.49770279809558e-16
"Ppfia1",7.78335405990604e-21,0.186817957762702,0.251,0.191,1.6152794680523e-16
"Ktn1",8.16877836459389e-21,0.122175448580223,0.713,0.616,1.69526657400417e-16
"Hnrnph1",8.23253134856789e-21,0.120218091670583,0.604,0.503,1.70849723076829e-16
"Crtc3",8.77069278837998e-21,0.129742085927125,0.353,0.28,1.8201818743725e-16
"Cntrl",8.86460464010616e-21,0.166695512427315,0.281,0.217,1.83967140096123e-16
"Gpr137c",9.78561245354177e-21,0.119014575732341,0.362,0.287,2.03080815248352e-16
"Vps9d1",1.01507120784579e-20,0.122653469310611,0.353,0.278,2.10657727764237e-16
"Top1",1.03006752879578e-20,0.122651668284867,0.612,0.515,2.13769914250987e-16
"Gaa",1.04800600911587e-20,0.134043871860998,0.262,0.199,2.17492687071816e-16
"Rps6ka3",1.07256792130038e-20,-0.259889831706223,0.604,0.618,2.22590020707468e-16
"Cdc14b",1.08796296860924e-20,0.179026709505548,0.302,0.237,2.25784954875476e-16
"Elovl6",1.1685684015181e-20,0.160303259905361,0.318,0.251,2.42513000367052e-16
"Arhgap18",1.18762571870631e-20,0.110324465055226,0.656,0.564,2.4646796540312e-16
"Eif2ak1",1.36021444497359e-20,0.119798337248754,0.3,0.233,2.82285303765369e-16
"Flnb",1.39721311648353e-20,0.149517948151653,0.425,0.346,2.89963638063826e-16
"Pkd1",1.53789730480725e-20,0.11308567744046,0.445,0.36,3.19159827666648e-16
"Lrfn5",1.61615809781337e-20,0.128279665984638,0.896,0.86,3.35401290039209e-16
"Apba1",1.69246443339481e-20,0.134157225615733,0.509,0.42,3.51237143862425e-16
"Ythdc1",1.70235204013395e-20,0.118911531400216,0.478,0.391,3.53289118888999e-16
"Adamts3",1.81783492264807e-20,-0.335605894058675,0.47,0.493,3.77255281497153e-16
"Trank1",1.8270222220854e-20,0.134945691578662,0.786,0.704,3.79161921749383e-16
"Efnb2",1.85791159686394e-20,0.171717879438235,0.383,0.31,3.85572393697173e-16
"Abat",1.98137227328286e-20,0.119598726151061,0.398,0.316,4.11194187874392e-16
"AABR07026291.1",2.04808470271845e-20,0.137288408788865,0.477,0.392,4.25039018355159e-16
"Dpf1",2.17840421167281e-20,0.130068024696448,0.288,0.222,4.52084226048459e-16
"Jade1",2.20351220792342e-20,0.160611640014943,0.264,0.203,4.57294888510347e-16
"Fam13b",2.32146981754734e-20,0.133093552040376,0.48,0.392,4.81774631235599e-16
"Zmat1",2.33979449319058e-20,0.130625866555893,0.318,0.249,4.85577551171841e-16
"Sobp",2.35016675773465e-20,0.159129065345835,0.384,0.309,4.87730107232672e-16
"Gpr89b",2.50090286844291e-20,0.137694492339273,0.293,0.227,5.19012372287958e-16
"Lrrfip1",2.52604128092944e-20,0.157768477190923,0.352,0.279,5.24229347031287e-16
"Prune2",2.56216416465276e-20,0.161138757823156,0.334,0.265,5.31725929090387e-16
"Csnk1d",2.60675204964276e-20,0.153169167438918,0.333,0.264,5.40979252862361e-16
"Tasor2",2.66865783617655e-20,0.16813856539083,0.329,0.261,5.53826560741719e-16
"Afg3l2",2.69861481543371e-20,0.170660222999197,0.309,0.243,5.60043532646959e-16
"Map3k2",2.86363566688631e-20,0.127753683769917,0.45,0.366,5.94290309948915e-16
"Ociad1",2.93193899089025e-20,0.149350875574123,0.314,0.247,6.08465298779454e-16
"Pdxdc1",2.97908960651104e-20,0.146658117822482,0.36,0.286,6.18250466039236e-16
"Eml2",3.19365363888147e-20,0.187683640508182,0.284,0.222,6.62778939677072e-16
"Ksr2",3.19903962086325e-20,0.138616781949703,0.679,0.583,6.63896692517751e-16
"Wdr20",3.22343832420069e-20,0.143824832613482,0.343,0.272,6.68960155421368e-16
"Phc2",3.41837610582162e-20,0.151782811825616,0.265,0.203,7.09415593241161e-16
"Mgll",3.55274817293666e-20,0.203185792872171,0.32,0.255,7.37301828329545e-16
"Snapc3",3.59371715690852e-20,0.139502582096433,0.355,0.281,7.45804121573224e-16
"Ccny",3.89698796854239e-20,0.127239229690211,0.448,0.365,8.08741913111603e-16
"Wdr33",3.94530747544987e-20,0.138683395189737,0.296,0.231,8.18769660380111e-16
"St6galnac3",3.95690843797908e-20,0.330468727471478,0.319,0.259,8.21177208133798e-16
"Map3k7",4.08761598185024e-20,0.163618539249129,0.27,0.209,8.4830294471338e-16
"Nt5dc1",4.14293214964953e-20,0.178568055087281,0.257,0.199,8.59782709016767e-16
"LOC498154",4.29033436607658e-20,0.184124911546128,0.254,0.196,8.90373090991873e-16
"Raf1",4.34017854171908e-20,0.149803959231348,0.347,0.276,9.00717252762961e-16
"Ubn1",4.57098069043687e-20,0.159458818892001,0.281,0.219,9.48615622686364e-16
"Fbxo28",4.72543072156658e-20,0.142605383708756,0.275,0.212,9.80668637646713e-16
"Syt7",5.00482770145748e-20,0.148277072988288,0.343,0.273,1.03865189288347e-15
"Metap2",5.12737237439507e-20,0.170450836962506,0.308,0.242,1.06408358885821e-15
"LOC102555644",5.13516413388636e-20,0.159971725060541,0.272,0.211,1.06570061270544e-15
"Slc23a2",5.1393524599185e-20,0.142009840199986,0.44,0.357,1.06656981600689e-15
"Nsg2",5.69358327381385e-20,0.121797844076533,0.582,0.482,1.18158933681459e-15
"Setx",5.72908347593284e-20,0.11923102503492,0.414,0.332,1.18895669376034e-15
"Adnp",5.8331958283043e-20,0.110492853493831,0.463,0.378,1.21056313024799e-15
"Akap8l",6.16735624078898e-20,0.126823689722048,0.725,0.628,1.27991144065094e-15
"Wbp4",6.27737549293158e-20,0.120911977429202,0.3,0.234,1.30274373604809e-15
"Cdc23",6.27807017875018e-20,0.147972780644608,0.259,0.199,1.30288790419603e-15
"Dip2b",6.40522261338307e-20,0.135540162679396,0.431,0.349,1.32927584895539e-15
"Dido1",6.84597247434982e-20,0.128841432934786,0.374,0.3,1.42074466760182e-15
"Copg2",7.36956844498882e-20,0.140083830056255,0.531,0.443,1.52940653938853e-15
"Kif13b",7.51080140381764e-20,0.127327151571356,0.366,0.292,1.55871661533427e-15
"Copa",7.96230013775035e-20,0.158152535281245,0.279,0.218,1.65241614758733e-15
"Tmem178b",7.97674764304458e-20,0.121298558100061,0.852,0.782,1.65541443836104e-15
"Smurf2",8.10602228442452e-20,0.171247348671152,0.435,0.358,1.68224280468662e-15
"Ppp1r2",8.39962489508245e-20,0.167820574171702,0.512,0.432,1.74317415447646e-15
"Ttyh3",8.53824888243294e-20,0.123924490485651,0.384,0.307,1.77194279057131e-15
"Cntnap5b",8.62552665426906e-20,0.157156946283724,0.286,0.226,1.79005554656046e-15
"Slc12a2",8.69977427210572e-20,0.196531829602491,0.299,0.236,1.8054641546901e-15
"Stim1",9.0242837255252e-20,0.131936864700966,0.287,0.224,1.87280960155825e-15
"Srbd1",9.11444766649373e-20,0.137327753775698,0.27,0.208,1.89152132422744e-15
"Aifm1",9.70139226542888e-20,0.148418643013165,0.263,0.203,2.01332993684446e-15
"Pot1b",9.7335901469155e-20,0.16461362713621,0.279,0.217,2.02001196318937e-15
"Dhx32",9.88980097045151e-20,0.129646005657228,0.306,0.239,2.0524303953978e-15
"Elp3",1.00212668545981e-19,0.140481672243946,0.342,0.271,2.07971351033475e-15
"Dmtf1",1.01524847096377e-19,0.123425839874369,0.386,0.308,2.10694515179111e-15
"Cux1",1.02015197020637e-19,0.121026826130371,0.599,0.504,2.11712138376928e-15
"Tenm3",1.02091710421011e-19,0.303323714955428,0.759,0.708,2.11870926636724e-15
"Slc35b1",1.0317227280186e-19,0.133838230766929,0.267,0.206,2.141134177457e-15
"Sel1l",1.05571550870365e-19,0.166216122262137,0.301,0.237,2.19092639521268e-15
"Coro2b",1.0579224572462e-19,0.136352010517966,0.324,0.255,2.19550647552305e-15
"Mfn1",1.10292234741645e-19,0.13436220464048,0.358,0.286,2.28889474759335e-15
"Uimc1",1.15462265250348e-19,0.117071419685163,0.434,0.352,2.39618839074046e-15
"Nae1",1.29906017097054e-19,0.168809172946983,0.252,0.194,2.69593957281516e-15
"Ppp6r2",1.33283999430113e-19,0.123855473288393,0.565,0.472,2.76604284017313e-15
"Ccdc57",1.33480818695899e-19,0.12869613912308,0.481,0.396,2.770127430396e-15
"Agap3",1.36771630755709e-19,0.132652784976503,0.431,0.35,2.83842165307323e-15
"Ube2o",1.37183598003177e-19,0.130389967870062,0.262,0.203,2.84697120935993e-15
"Vps8",1.38326098280261e-19,0.163022521790241,0.269,0.208,2.87068151761026e-15
